0,0,10,10,0,0,20,33,20,20,33,20,20,33,20,20,33,20,20,33,20,20,33,20,20,33,20,20,10,10,0,0
0,0,10,10,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,10,0,0
0,0,10,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,0,0
0,0,10,10,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,0,0
0,0,10,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,10,0,0
0,0,10,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,0,0
0,0,10,10,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,0,0
0,0,10,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,10,0,0
0,0,10,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,0,0
0,0,10,10,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,0,0
0,0,10,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,33,10,10,0,0
0,0,10,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,33,20,10,10,0,0
0,0,10,10,0,0,33,0,1,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,33,20,20,20,10,10,0,0
0,0,10,10,0,0,20,33,20,20,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0
0,0,10,10,0,0,20,20,20,33,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0
0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,33,20,20,20,33,0,20,20,0,0,0,0,10,10,0,0
0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,20,20,33,20,20,0,0,0,0,0,0,0,10,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
